"blas multithreaded","tamano","threads","seg","icc omp+mkl","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos","gcc omp+mkl","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos","icc omp+atlas","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos","gcc omp+atlas","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos"
,,,,,5000,15,8,0.907625,,,,,,,,,,,,,,,
,,,,,5000,15,8,3.062076,,,,,,,,,,,,,,,
,,,,,5000,16,1,2.918902,,,,,,,,,,,,,,,
,,,,,5000,16,1,2.912553,,,,,,,,,,,,,,,
,,,,,5000,16,2,1.534654,,,,,,,,,,,,,,,
,,,,,5000,16,2,2.900531,,,,,,,,,,,,,,,
,,,,,5000,16,3,1.148399,,,,,,,,,,,,,,,
,,,,,5000,16,3,2.905602,,,,,,,,,,,,,,,
,,,,,5000,16,4,0.977065,,,,,,,,,,,,,,,
,,,,,5000,16,4,2.921721,,,,,,,,,,,,,,,
,,,,,5000,16,5,0.902096,,,,,,,,,,,,,,,
,,,,,5000,16,5,2.916315,,,,,,,,,,,,,,,
,,,,,5000,16,6,0.938526,,,,,,,,,,,,,,,
,,,,,5000,16,6,2.894927,,,,,,,,,,,,,,,
,,,,,5000,16,7,0.946322,,,,,,,,,,,,,,,
,,,,,5000,16,7,2.907429,,,,,,,,,,,,,,,
,,,,,5000,16,8,0.914235,,,,,,,,,,,,,,,
,,,,,5000,16,8,2.912887,,,,,,,,,,,,,,,
,,,,,5000,17,1,2.769638,,,,,,,,,,,,,,,
,,,,,5000,17,1,2.775852,,,,,,,,,,,,,,,
,,,,,5000,17,2,1.494306,,,,,,,,,,,,,,,
,,,,,5000,17,2,2.776660,,,,,,,,,,,,,,,
,,,,,5000,17,3,1.112798,,,,,,,,,,,,,,,
,,,,,5000,17,3,2.776427,,,,,,,,,,,,,,,
,,,,,5000,17,4,0.956329,,,,,,,,,,,,,,,
,,,,,5000,17,4,2.779182,,,,,,,,,,,,,,,
,,,,,5000,17,5,0.918839,,,,,,,,,,,,,,,
,,,,,5000,17,5,2.777218,,,,,,,,,,,,,,,
,,,,,5000,17,6,0.954436,,,,,,,,,,,,,,,
,,,,,5000,17,6,2.773253,,,,,,,,,,,,,,,
,,,,,5000,17,7,0.953963,,,,,,,,,,,,,,,
,,,,,5000,17,7,2.773587,,,,,,,,,,,,,,,
,,,,,5000,18,1,2.677623,,,,,,,,,,,,,,,
,,,,,5000,18,1,2.641792,,,,,,,,,,,,,,,
,,,,,5000,18,2,1.454369,,,,,,,,,,,,,,,
,,,,,5000,18,2,2.651060,,,,,,,,,,,,,,,
,,,,,5000,18,3,1.103032,,,,,,,,,,,,,,,
,,,,,5000,18,3,2.645477,,,,,,,,,,,,,,,
,,,,,5000,18,4,0.947248,,,,,,,,,,,,,,,
,,,,,5000,18,4,2.653924,,,,,,,,,,,,,,,
,,,,,5000,18,5,0.928667,,,,,,,,,,,,,,,
,,,,,5000,18,5,2.644717,,,,,,,,,,,,,,,
,,,,,5000,18,6,0.967213,,,,,,,,,,,,,,,
,,,,,5000,18,6,2.641808,,,,,,,,,,,,,,,
,,,,,5000,18,7,0.964681,,,,,,,,,,,,,,,
,,,,,5000,18,7,2.644250,,,,,,,,,,,,,,,
,,,,,5000,19,1,2.830759,,,,,,,,,,,,,,,
,,,,,5000,19,1,2.846359,,,,,,,,,,,,,,,
,,,,,5000,19,2,1.520896,,,,,,,,,,,,,,,
,,,,,5000,19,2,2.841631,,,,,,,,,,,,,,,
,,,,,5000,19,3,1.105416,,,,,,,,,,,,,,,
,,,,,5000,19,3,2.837660,,,,,,,,,,,,,,,
,,,,,5000,19,4,0.953016,,,,,,,,,,,,,,,
,,,,,5000,19,4,2.829844,,,,,,,,,,,,,,,
,,,,,5000,19,5,0.938519,,,,,,,,,,,,,,,
,,,,,5000,19,5,2.831448,,,,,,,,,,,,,,,
,,,,,5000,19,6,0.972586,,,,,,,,,,,,,,,
,,,,,5000,19,6,2.831665,,,,,,,,,,,,,,,
,,,,,5000,20,1,2.363742,,,,,,,,,,,,,,,
,,,,,5000,20,1,2.340457,,,,,,,,,,,,,,,
,,,,,5000,20,2,1.290081,,,,,,,,,,,,,,,
,,,,,5000,20,2,2.346931,,,,,,,,,,,,,,,
,,,,,5000,20,3,1.049760,,,,,,,,,,,,,,,
,,,,,5000,20,3,2.361174,,,,,,,,,,,,,,,
,,,,,5000,20,4,0.950927,,,,,,,,,,,,,,,
,,,,,5000,20,4,2.343741,,,,,,,,,,,,,,,
,,,,,5000,20,5,0.938183,,,,,,,,,,,,,,,
,,,,,5000,20,5,2.352924,,,,,,,,,,,,,,,
,,,,,5000,20,6,0.975644,,,,,,,,,,,,,,,
,,,,,5000,20,6,2.356964,,,,,,,,,,,,,,,
,,,,,5000,21,1,2.269003,,,,,,,,,,,,,,,
,,,,,5000,21,1,2.265336,,,,,,,,,,,,,,,
,,,,,5000,21,2,1.229217,,,,,,,,,,,,,,,
,,,,,5000,21,2,2.251393,,,,,,,,,,,,,,,
,,,,,5000,21,3,1.048292,,,,,,,,,,,,,,,
,,,,,5000,21,3,2.254974,,,,,,,,,,,,,,,
,,,,,5000,21,4,0.962563,,,,,,,,,,,,,,,
,,,,,5000,21,4,2.254983,,,,,,,,,,,,,,,
,,,,,5000,21,5,0.962785,,,,,,,,,,,,,,,
,,,,,5000,21,5,2.270194,,,,,,,,,,,,,,,
,,,,,5000,21,6,0.992301,,,,,,,,,,,,,,,
,,,,,5000,21,6,2.254108,,,,,,,,,,,,,,,
,,,,,5000,22,1,2.174662,,,,,,,,,,,,,,,
,,,,,5000,22,1,2.179037,,,,,,,,,,,,,,,
,,,,,5000,22,2,1.198143,,,,,,,,,,,,,,,
,,,,,5000,22,2,2.182834,,,,,,,,,,,,,,,
,,,,,5000,22,3,1.039213,,,,,,,,,,,,,,,
,,,,,5000,22,3,2.179847,,,,,,,,,,,,,,,
,,,,,5000,22,4,0.983700,,,,,,,,,,,,,,,
,,,,,5000,22,4,2.177869,,,,,,,,,,,,,,,
,,,,,5000,22,5,0.970777,,,,,,,,,,,,,,,
,,,,,5000,22,5,2.177754,,,,,,,,,,,,,,,
,,,,,5000,23,1,2.114294,,,,,,,,,,,,,,,
,,,,,5000,23,1,2.124248,,,,,,,,,,,,,,,
,,,,,5000,23,2,1.177872,,,,,,,,,,,,,,,
,,,,,5000,23,2,2.109607,,,,,,,,,,,,,,,
,,,,,5000,23,3,1.045800,,,,,,,,,,,,,,,
,,,,,5000,23,3,2.115574,,,,,,,,,,,,,,,
,,,,,5000,23,4,0.995772,,,,,,,,,,,,,,,
,,,,,5000,23,4,2.103225,,,,,,,,,,,,,,,
,,,,,5000,23,5,0.969112,,,,,,,,,,,,,,,
,,,,,5000,23,5,2.105420,,,,,,,,,,,,,,,
,,,,,5000,24,1,2.032522,,,,,,,,,,,,,,,
,,,,,5000,24,1,2.024535,,,,,,,,,,,,,,,
,,,,,5000,24,2,1.131902,,,,,,,,,,,,,,,
,,,,,5000,24,2,2.029719,,,,,,,,,,,,,,,
,,,,,5000,24,3,1.045124,,,,,,,,,,,,,,,
,,,,,5000,24,3,2.079044,,,,,,,,,,,,,,,
,,,,,5000,24,4,1.002583,,,,,,,,,,,,,,,
,,,,,5000,24,4,2.023994,,,,,,,,,,,,,,,
,,,,,5000,24,5,1.007813,,,,,,,,,,,,,,,
,,,,,5000,24,5,2.029501,,,,,,,,,,,,,,,
,,,,,5000,25,1,1.950693,,,,,,,,,,,,,,,
,,,,,5000,25,1,1.963110,,,,,,,,,,,,,,,
,,,,,5000,25,2,1.109089,,,,,,,,,,,,,,,
,,,,,5000,25,2,1.955452,,,,,,,,,,,,,,,
,,,,,5000,25,3,1.035943,,,,,,,,,,,,,,,
,,,,,5000,25,3,1.954785,,,,,,,,,,,,,,,
,,,,,5000,25,4,1.021533,,,,,,,,,,,,,,,
,,,,,5000,25,4,1.961697,,,,,,,,,,,,,,,
,,,,,5000,25,5,1.018820,,,,,,,,,,,,,,,
,,,,,5000,25,5,1.962332,,,,,,,,,,,,,,,
,,,,,5000,26,1,1.922532,,,,,,,,,,,,,,,
,,,,,5000,26,1,1.910420,,,,,,,,,,,,,,,
,,,,,5000,26,2,1.086449,,,,,,,,,,,,,,,
,,,,,5000,26,2,1.909484,,,,,,,,,,,,,,,
,,,,,5000,26,3,1.065218,,,,,,,,,,,,,,,
,,,,,5000,26,3,1.908974,,,,,,,,,,,,,,,
,,,,,5000,26,4,1.036834,,,,,,,,,,,,,,,
,,,,,5000,26,4,1.905916,,,,,,,,,,,,,,,
,,,,,5000,27,1,1.865362,,,,,,,,,,,,,,,
,,,,,5000,27,1,1.900955,,,,,,,,,,,,,,,
,,,,,5000,27,2,1.069658,,,,,,,,,,,,,,,
,,,,,5000,27,2,1.892205,,,,,,,,,,,,,,,
,,,,,5000,27,3,1.048178,,,,,,,,,,,,,,,
,,,,,5000,27,3,1.919654,,,,,,,,,,,,,,,
,,,,,5000,27,4,1.041842,,,,,,,,,,,,,,,
,,,,,5000,27,4,1.888313,,,,,,,,,,,,,,,
,,,,,5000,28,1,1.847475,,,,,,,,,,,,,,,
,,,,,5000,28,1,1.874182,,,,,,,,,,,,,,,
,,,,,5000,28,2,1.004396,,,,,,,,,,,,,,,
,,,,,5000,28,2,1.860989,,,,,,,,,,,,,,,
,,,,,5000,28,3,1.051223,,,,,,,,,,,,,,,
,,,,,5000,28,3,1.852735,,,,,,,,,,,,,,,
,,,,,5000,28,4,1.051393,,,,,,,,,,,,,,,
,,,,,5000,28,4,1.837357,,,,,,,,,,,,,,,
,,,,,5000,29,1,1.771253,,,,,,,,,,,,,,,
,,,,,5000,29,1,1.767730,,,,,,,,,,,,,,,
,,,,,5000,29,2,1.005182,,,,,,,,,,,,,,,
,,,,,5000,29,2,1.772668,,,,,,,,,,,,,,,
,,,,,5000,29,3,1.057936,,,,,,,,,,,,,,,
,,,,,5000,29,3,1.798681,,,,,,,,,,,,,,,
,,,,,5000,29,4,1.057636,,,,,,,,,,,,,,,
,,,,,5000,29,4,1.822603,,,,,,,,,,,,,,,
,,,,,5000,30,1,1.743477,,,,,,,,,,,,,,,
,,,,,5000,30,1,1.732230,,,,,,,,,,,,,,,
,,,,,5000,30,2,1.039652,,,,,,,,,,,,,,,
,,,,,5000,30,2,1.737053,,,,,,,,,,,,,,,
,,,,,5000,30,3,1.070797,,,,,,,,,,,,,,,
,,,,,5000,30,3,1.776330,,,,,,,,,,,,,,,
,,,,,5000,30,4,1.063132,,,,,,,,,,,,,,,
,,,,,5000,30,4,1.770764,,,,,,,,,,,,,,,
,,,,,5000,31,1,1.692547,,,,,,,,,,,,,,,
,,,,,5000,31,1,1.707493,,,,,,,,,,,,,,,
,,,,,5000,31,2,1.032734,,,,,,,,,,,,,,,
,,,,,5000,31,2,1.702658,,,,,,,,,,,,,,,
,,,,,5000,31,3,1.088702,,,,,,,,,,,,,,,
,,,,,5000,31,3,1.709546,,,,,,,,,,,,,,,
,,,,,5000,31,4,1.079299,,,,,,,,,,,,,,,
,,,,,5000,31,4,1.720210,,,,,,,,,,,,,,,
,,,,,5000,32,1,1.680855,,,,,,,,,,,,,,,
,,,,,5000,32,1,1.673254,,,,,,,,,,,,,,,
,,,,,5000,32,2,1.029380,,,,,,,,,,,,,,,
,,,,,5000,32,2,1.670023,,,,,,,,,,,,,,,
,,,,,5000,32,3,1.097423,,,,,,,,,,,,,,,
,,,,,5000,32,3,1.696772,,,,,,,,,,,,,,,
,,,,,5000,32,4,1.097466,,,,,,,,,,,,,,,
,,,,,5000,32,4,1.675103,,,,,,,,,,,,,,,
,,,,,5000,33,1,1.625516,,,,,,,,,,,,,,,
,,,,,5000,33,1,1.608981,,,,,,,,,,,,,,,
,,,,,5000,33,2,1.002853,,,,,,,,,,,,,,,
,,,,,5000,33,2,1.637694,,,,,,,,,,,,,,,
,,,,,5000,33,3,1.104463,,,,,,,,,,,,,,,
,,,,,5000,33,3,1.626908,,,,,,,,,,,,,,,
,,,,,5000,34,1,1.636577,,,,,,,,,,,,,,,
,,,,,5000,34,1,1.614241,,,,,,,,,,,,,,,
,,,,,5000,34,2,1.036437,,,,,,,,,,,,,,,
,,,,,5000,34,2,1.628742,,,,,,,,,,,,,,,
,,,,,5000,34,3,1.118968,,,,,,,,,,,,,,,
,,,,,5000,34,3,1.608391,,,,,,,,,,,,,,,
,,,,,5000,35,1,1.590684,,,,,,,,,,,,,,,
,,,,,5000,35,1,1.600654,,,,,,,,,,,,,,,
,,,,,5000,35,2,1.031361,,,,,,,,,,,,,,,
,,,,,5000,35,2,1.576970,,,,,,,,,,,,,,,
,,,,,5000,35,3,1.123137,,,,,,,,,,,,,,,
,,,,,5000,35,3,1.577979,,,,,,,,,,,,,,,
,,,,,5000,36,1,1.563310,,,,,,,,,,,,,,,
,,,,,5000,36,1,1.589805,,,,,,,,,,,,,,,
,,,,,5000,36,2,1.070940,,,,,,,,,,,,,,,
,,,,,5000,36,2,1.588604,,,,,,,,,,,,,,,
,,,,,5000,36,3,1.139953,,,,,,,,,,,,,,,
,,,,,5000,36,3,1.554811,,,,,,,,,,,,,,,
,,,,,5000,37,1,1.559942,,,,,,,,,,,,,,,
,,,,,5000,37,1,1.553049,,,,,,,,,,,,,,,
,,,,,5000,37,2,1.060095,,,,,,,,,,,,,,,
,,,,,5000,37,2,1.666428,,,,,,,,,,,,,,,
,,,,,5000,37,3,1.120840,,,,,,,,,,,,,,,
,,,,,5000,37,3,1.538100,,,,,,,,,,,,,,,
,,,,,5000,38,1,1.574957,,,,,,,,,,,,,,,
,,,,,5000,38,1,1.611427,,,,,,,,,,,,,,,
,,,,,5000,38,2,1.056096,,,,,,,,,,,,,,,
,,,,,5000,38,2,1.611462,,,,,,,,,,,,,,,
,,,,,5000,38,3,1.145156,,,,,,,,,,,,,,,
,,,,,5000,38,3,1.608147,,,,,,,,,,,,,,,
,,,,,5000,39,1,1.554298,,,,,,,,,,,,,,,
,,,,,5000,39,1,1.571213,,,,,,,,,,,,,,,
,,,,,5000,39,2,0.970845,,,,,,,,,,,,,,,
,,,,,5000,39,2,1.488422,,,,,,,,,,,,,,,
,,,,,5000,39,3,1.198477,,,,,,,,,,,,,,,
,,,,,5000,39,3,1.553076,,,,,,,,,,,,,,,
,,,,,5000,40,1,1.714632,,,,,,,,,,,,,,,
,,,,,5000,40,1,1.692323,,,,,,,,,,,,,,,
,,,,,5000,40,2,1.040772,,,,,,,,,,,,,,,
,,,,,5000,40,2,1.659262,,,,,,,,,,,,,,,
,,,,,5000,40,3,1.189868,,,,,,,,,,,,,,,
,,,,,5000,40,3,1.662712,,,,,,,,,,,,,,,
,,,,,5000,41,1,1.689663,,,,,,,,,,,,,,,
,,,,,5000,41,1,1.692901,,,,,,,,,,,,,,,
,,,,,5000,41,2,1.028853,,,,,,,,,,,,,,,
,,,,,5000,41,2,6.520725,,,,,,,,,,,,,,,
,,,,,5000,41,3,1.177127,,,,,,,,,,,,,,,
,,,,,5000,41,3,1.576514,,,,,,,,,,,,,,,
,,,,,5000,42,1,1.574369,,,,,,,,,,,,,,,
,,,,,5000,42,1,1.573647,,,,,,,,,,,,,,,
,,,,,5000,42,2,1.079018,,,,,,,,,,,,,,,
,,,,,5000,42,2,1.622158,,,,,,,,,,,,,,,
,,,,,5000,42,3,1.176752,,,,,,,,,,,,,,,
,,,,,5000,42,3,1.671142,,,,,,,,,,,,,,,
,,,,,5000,43,1,1.552385,,,,,,,,,,,,,,,
,,,,,5000,43,1,1.487882,,,,,,,,,,,,,,,
,,,,,5000,43,2,1.047358,,,,,,,,,,,,,,,
,,,,,5000,43,2,1.513774,,,,,,,,,,,,,,,
,,,,,5000,44,1,1.667711,,,,,,,,,,,,,,,
,,,,,5000,44,1,1.624781,,,,,,,,,,,,,,,
,,,,,5000,44,2,1.145846,,,,,,,,,,,,,,,
,,,,,5000,44,2,1.584951,,,,,,,,,,,,,,,
,,,,,5000,45,1,1.600206,,,,,,,,,,,,,,,
,,,,,5000,45,1,1.486440,,,,,,,,,,,,,,,
,,,,,5000,45,2,1.109853,,,,,,,,,,,,,,,
,,,,,5000,45,2,1.511526,,,,,,,,,,,,,,,
,,,,,5000,46,1,1.596250,,,,,,,,,,,,,,,
,,,,,5000,46,1,1.565196,,,,,,,,,,,,,,,
,,,,,5000,46,2,1.226888,,,,,,,,,,,,,,,
,,,,,5000,46,2,1.597391,,,,,,,,,,,,,,,
,,,,,5000,47,1,1.426289,,,,,,,,,,,,,,,
,,,,,5000,47,1,1.434739,,,,,,,,,,,,,,,
,,,,,5000,47,2,1.158838,,,,,,,,,,,,,,,
,,,,,5000,47,2,1.599654,,,,,,,,,,,,,,,
,,,,,5000,48,1,1.550451,,,,,,,,,,,,,,,
,,,,,5000,48,1,1.445076,,,,,,,,,,,,,,,
,,,,,5000,48,2,1.125591,,,,,,,,,,,,,,,
,,,,,5000,48,2,1.400582,,,,,,,,,,,,,,,
,,,,,5000,49,1,1.608136,,,,,,,,,,,,,,,
,,,,,5000,49,1,1.422922,,,,,,,,,,,,,,,
,,,,,5000,49,2,1.296735,,,,,,,,,,,,,,,
,,,,,5000,49,2,1.596353,,,,,,,,,,,,,,,
,,,,,5000,50,1,1.501789,,,,,,,,,,,,,,,
,,,,,5000,50,1,1.485535,,,,,,,,,,,,,,,
,,,,,5000,50,2,1.101731,,,,,,,,,,,,,,,
,,,,,5000,50,2,1.507295,,,,,,,,,,,,,,,
,,,,,5000,51,1,1.515155,,,,,,,,,,,,,,,
,,,,,5000,51,1,1.545464,,,,,,,,,,,,,,,
,,,,,5000,51,2,1.218709,,,,,,,,,,,,,,,
,,,,,5000,51,2,1.391456,,,,,,,,,,,,,,,
,,,,,5000,52,1,1.424534,,,,,,,,,,,,,,,
,,,,,5000,52,1,1.340967,,,,,,,,,,,,,,,
,,,,,5000,52,2,1.158008,,,,,,,,,,,,,,,
,,,,,5000,52,2,1.578233,,,,,,,,,,,,,,,
,,,,,5000,53,1,1.672566,,,,,,,,,,,,,,,
,,,,,5000,53,1,1.486348,,,,,,,,,,,,,,,
,,,,,5000,53,2,1.257882,,,,,,,,,,,,,,,
,,,,,5000,53,2,1.455273,,,,,,,,,,,,,,,
,,,,,5000,54,1,1.553939,,,,,,,,,,,,,,,
,,,,,5000,54,1,1.522112,,,,,,,,,,,,,,,
,,,,,5000,54,2,1.206178,,,,,,,,,,,,,,,
,,,,,5000,54,2,1.480769,,,,,,,,,,,,,,,
,,,,,5000,55,1,1.699717,,,,,,,,,,,,,,,
,,,,,5000,55,1,1.646903,,,,,,,,,,,,,,,
,,,,,5000,55,2,1.254955,,,,,,,,,,,,,,,
,,,,,5000,55,2,1.586657,,,,,,,,,,,,,,,
,,,,,5000,56,1,1.505600,,,,,,,,,,,,,,,
,,,,,5000,56,1,1.567035,,,,,,,,,,,,,,,
,,,,,5000,56,2,1.256094,,,,,,,,,,,,,,,
,,,,,5000,56,2,1.748991,,,,,,,,,,,,,,,
,,,,,5000,57,1,1.674470,,,,,,,,,,,,,,,
,,,,,5000,57,1,1.560838,,,,,,,,,,,,,,,
,,,,,5000,57,2,1.202118,,,,,,,,,,,,,,,
,,,,,5000,57,2,1.643940,,,,,,,,,,,,,,,
,,,,,5000,58,1,1.541148,,,,,,,,,,,,,,,
,,,,,5000,58,1,1.546149,,,,,,,,,,,,,,,
,,,,,5000,58,2,1.327902,,,,,,,,,,,,,,,
,,,,,5000,58,2,1.635211,,,,,,,,,,,,,,,
,,,,,5000,59,1,1.720559,,,,,,,,,,,,,,,
,,,,,5000,59,1,1.673106,,,,,,,,,,,,,,,
,,,,,5000,59,2,1.389074,,,,,,,,,,,,,,,
,,,,,5000,59,2,1.777288,,,,,,,,,,,,,,,
,,,,,5000,60,1,1.764740,,,,,,,,,,,,,,,
,,,,,5000,60,1,1.675725,,,,,,,,,,,,,,,
,,,,,5000,60,2,1.323107,,,,,,,,,,,,,,,
,,,,,5000,60,2,1.704963,,,,,,,,,,,,,,,
,,,,,5000,61,1,1.648232,,,,,,,,,,,,,,,
,,,,,5000,61,1,1.645219,,,,,,,,,,,,,,,
,,,,,5000,61,2,1.311898,,,,,,,,,,,,,,,
,,,,,5000,61,2,1.612654,,,,,,,,,,,,,,,
,,,,,5000,62,1,1.740950,,,,,,,,,,,,,,,
,,,,,5000,62,1,1.766023,,,,,,,,,,,,,,,
,,,,,5000,62,2,1.466572,,,,,,,,,,,,,,,
,,,,,5000,62,2,1.731928,,,,,,,,,,,,,,,
,,,,,5000,63,1,1.881076,,,,,,,,,,,,,,,
,,,,,5000,63,1,1.680399,,,,,,,,,,,,,,,
,,,,,5000,63,2,1.422930,,,,,,,,,,,,,,,
,,,,,5000,63,2,1.870974,,,,,,,,,,,,,,,
,,,,,5000,64,1,1.929450,,,,,,,,,,,,,,,
,,,,,5000,64,1,1.954707,,,,,,,,,,,,,,,
,,,,,5000,64,2,1.517738,,,,,,,,,,,,,,,
,,,,,5000,64,2,1.824697,,,,,,,,,,,,,,,
,,,,,5000,65,1,1.969223,,,,,,,,,,,,,,,
,,,,,5000,65,1,1.990381,,,,,,,,,,,,,,,
,,,,,5000,66,1,1.938548,,,,,,,,,,,,,,,
,,,,,5000,66,1,1.845116,,,,,,,,,,,,,,,
,,,,,5000,67,1,2.014848,,,,,,,,,,,,,,,
,,,,,5000,67,1,1.905295,,,,,,,,,,,,,,,
,,,,,5000,68,1,2.026383,,,,,,,,,,,,,,,
,,,,,5000,68,1,2.006661,,,,,,,,,,,,,,,
,,,,,5000,69,1,1.881697,,,,,,,,,,,,,,,
,,,,,5000,69,1,1.916553,,,,,,,,,,,,,,,
,,,,,5000,70,1,1.934453,,,,,,,,,,,,,,,
,,,,,5000,70,1,1.906445,,,,,,,,,,,,,,,
,,,,,5000,71,1,1.971066,,,,,,,,,,,,,,,
,,,,,5000,71,1,1.911614,,,,,,,,,,,,,,,
,,,,,5000,72,1,1.945743,,,,,,,,,,,,,,,
,,,,,5000,72,1,2.094052,,,,,,,,,,,,,,,
,,,,,5000,73,1,2.035069,,,,,,,,,,,,,,,
,,,,,5000,73,1,2.009724,,,,,,,,,,,,,,,
,,,,,5000,74,1,1.951303,,,,,,,,,,,,,,,
,,,,,5000,74,1,1.936707,,,,,,,,,,,,,,,
,,,,,5000,75,1,2.159577,,,,,,,,,,,,,,,
,,,,,5000,75,1,2.079244,,,,,,,,,,,,,,,
,,,,,5000,76,1,2.054796,,,,,,,,,,,,,,,
,,,,,5000,76,1,2.207430,,,,,,,,,,,,,,,
,,,,,5000,77,1,2.174603,,,,,,,,,,,,,,,
,,,,,5000,77,1,2.000520,,,,,,,,,,,,,,,
,,,,,5000,78,1,2.095021,,,,,,,,,,,,,,,
,,,,,5000,78,1,2.082682,,,,,,,,,,,,,,,
,,,,,5000,79,1,2.237470,,,,,,,,,,,,,,,
,,,,,5000,79,1,2.058428,,,,,,,,,,,,,,,
,,,,,5000,80,1,2.065383,,,,,,,,,,,,,,,
,,,,,5000,80,1,2.202998,,,,,,,,,,,,,,,
,,,,,5000,81,1,2.098100,,,,,,,,,,,,,,,
,,,,,5000,81,1,2.235587,,,,,,,,,,,,,,,
,,,,,5000,82,1,2.129326,,,,,,,,,,,,,,,
,,,,,5000,82,1,2.178809,,,,,,,,,,,,,,,
,,,,,5000,83,1,2.278373,,,,,,,,,,,,,,,
,,,,,5000,83,1,2.096751,,,,,,,,,,,,,,,
,,,,,5000,84,1,2.161922,,,,,,,,,,,,,,,
,,,,,5000,84,1,2.306289,,,,,,,,,,,,,,,
,,,,,5000,85,1,2.162230,,,,,,,,,,,,,,,
,,,,,5000,85,1,2.203441,,,,,,,,,,,,,,,
,,,,,5000,86,1,2.289668,,,,,,,,,,,,,,,
,,,,,5000,86,1,2.213861,,,,,,,,,,,,,,,
,,,,,5000,87,1,2.266578,,,,,,,,,,,,,,,
,,,,,5000,87,1,2.390219,,,,,,,,,,,,,,,
,,,,,5000,88,1,2.200505,,,,,,,,,,,,,,,
,,,,,5000,88,1,2.312319,,,,,,,,,,,,,,,
,,,,,5000,89,1,2.267741,,,,,,,,,,,,,,,
,,,,,5000,89,1,2.212644,,,,,,,,,,,,,,,
,,,,,5000,90,1,2.298135,,,,,,,,,,,,,,,
,,,,,5000,90,1,2.280942,,,,,,,,,,,,,,,
,,,,,5000,91,1,2.414860,,,,,,,,,,,,,,,
,,,,,5000,91,1,2.546047,,,,,,,,,,,,,,,
,,,,,5000,92,1,2.425777,,,,,,,,,,,,,,,
,,,,,5000,92,1,2.407405,,,,,,,,,,,,,,,
,,,,,5000,93,1,2.287376,,,,,,,,,,,,,,,
,,,,,5000,93,1,2.353763,,,,,,,,,,,,,,,
,,,,,5000,94,1,2.604930,,,,,,,,,,,,,,,
,,,,,5000,94,1,2.520652,,,,,,,,,,,,,,,
,,,,,5000,95,1,2.374603,,,,,,,,,,,,,,,
,,,,,5000,95,1,2.559574,,,,,,,,,,,,,,,
,,,,,5000,96,1,2.413466,,,,,,,,,,,,,,,
,,,,,5000,96,1,2.545503,,,,,,,,,,,,,,,
,,,,,5000,97,1,2.508737,,,,,,,,,,,,,,,
,,,,,5000,97,1,2.418631,,,,,,,,,,,,,,,
,,,,,5000,98,1,2.604575,,,,,,,,,,,,,,,
,,,,,5000,98,1,2.446063,,,,,,,,,,,,,,,
,,,,,5000,99,1,2.511226,,,,,,,,,,,,,,,
,,,,,5000,99,1,2.634961,,,,,,,,,,,,,,,
,,,,,5000,100,1,2.665763,,,,,,,,,,,,,,,
,,,,,5000,100,1,2.429203,,,,,,,,,,,,,,,
,,,,,5000,101,1,2.625538,,,,,,,,,,,,,,,
,,,,,5000,101,1,2.597830,,,,,,,,,,,,,,,
,,,,,5000,102,1,2.568989,,,,,,,,,,,,,,,
,,,,,5000,102,1,2.730337,,,,,,,,,,,,,,,
,,,,,5000,103,1,2.589334,,,,,,,,,,,,,,,
,,,,,5000,103,1,2.590275,,,,,,,,,,,,,,,
,,,,,5000,104,1,2.669236,,,,,,,,,,,,,,,
,,,,,5000,104,1,2.649076,,,,,,,,,,,,,,,
,,,,,5000,105,1,2.560957,,,,,,,,,,,,,,,
,,,,,5000,105,1,2.633588,,,,,,,,,,,,,,,
,,,,,5000,106,1,2.591604,,,,,,,,,,,,,,,
,,,,,5000,106,1,2.656002,,,,,,,,,,,,,,,
,,,,,5000,107,1,2.700489,,,,,,,,,,,,,,,
,,,,,5000,107,1,2.616935,,,,,,,,,,,,,,,
,,,,,5000,108,1,2.675945,,,,,,,,,,,,,,,
,,,,,5000,108,1,2.664286,,,,,,,,,,,,,,,
,,,,,5000,109,1,2.790468,,,,,,,,,,,,,,,
,,,,,5000,109,1,2.705940,,,,,,,,,,,,,,,
,,,,,5000,110,1,2.733187,,,,,,,,,,,,,,,
,,,,,5000,110,1,2.733562,,,,,,,,,,,,,,,
,,,,,5000,111,1,2.783544,,,,,,,,,,,,,,,
,,,,,5000,111,1,2.729452,,,,,,,,,,,,,,,
,,,,,5000,112,1,2.842015,,,,,,,,,,,,,,,
,,,,,5000,112,1,2.851204,,,,,,,,,,,,,,,
,,,,,5000,113,1,2.788149,,,,,,,,,,,,,,,
,,,,,5000,113,1,2.796469,,,,,,,,,,,,,,,
,,,,,5000,114,1,2.840453,,,,,,,,,,,,,,,
,,,,,5000,114,1,2.923978,,,,,,,,,,,,,,,
,,,,,5000,115,1,2.801202,,,,,,,,,,,,,,,
,,,,,5000,115,1,2.738947,,,,,,,,,,,,,,,
,,,,,5000,116,1,2.965066,,,,,,,,,,,,,,,
,,,,,5000,116,1,2.875601,,,,,,,,,,,,,,,
,,,,,5000,117,1,2.768511,,,,,,,,,,,,,,,
