"blas multithreaded","tamano","threads","seg","icc omp+mkl","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos","gcc omp+mkl","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos","icc omp+atlas","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos","gcc omp+atlas","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos"
,,,,,1000,110,1,0.107947,,1000,110,1,0.11,,,,,,,,,,
,,,,,1000,110,1,0.103315,,1000,110,1,0.10,,,,,,,,,,
,,,,,1000,111,1,0.112860,,1000,111,1,0.11,,,,,,,,,,
,,,,,1000,111,1,0.106435,,1000,111,1,0.10,,,,,,,,,,
,,,,,1000,112,1,0.114151,,1000,112,1,0.11,,,,,,,,,,
,,,,,1000,112,1,0.106353,,1000,112,1,0.10,,,,,,,,,,
,,,,,1000,113,1,0.118446,,1000,113,1,0.11,,,,,,,,,,
,,,,,1000,113,1,0.109255,,1000,113,1,0.10,,,,,,,,,,
,,,,,1000,114,1,0.121671,,1000,114,1,0.11,,,,,,,,,,
,,,,,1000,114,1,0.108643,,1000,114,1,0.11,,,,,,,,,,
,,,,,1000,115,1,0.115691,,1000,115,1,0.11,,,,,,,,,,
,,,,,1000,115,1,0.112911,,1000,115,1,0.11,,,,,,,,,,
,,,,,1000,116,1,0.121332,,1000,116,1,0.12,,,,,,,,,,
,,,,,1000,116,1,0.108884,,1000,116,1,0.11,,,,,,,,,,
,,,,,1000,117,1,0.117936,,1000,117,1,0.12,,,,,,,,,,
,,,,,1000,117,1,0.114729,,1000,117,1,0.10,,,,,,,,,,
,,,,,1000,118,1,0.121966,,1000,118,1,0.12,,,,,,,,,,
,,,,,1000,118,1,0.113210,,1000,118,1,0.11,,,,,,,,,,
,,,,,1000,119,1,0.125887,,1000,119,1,0.12,,,,,,,,,,
,,,,,1000,119,1,0.115777,,1000,119,1,0.12,,,,,,,,,,
,,,,,1000,120,1,0.121990,,1000,120,1,0.12,,,,,,,,,,
,,,,,1000,120,1,0.124979,,1000,120,1,0.11,,,,,,,,,,
,,,,,1000,121,1,0.122838,,1000,121,1,0.12,,,,,,,,,,
,,,,,1000,121,1,0.117411,,1000,121,1,0.12,,,,,,,,,,
,,,,,1000,122,1,0.123236,,1000,122,1,0.12,,,,,,,,,,
,,,,,1000,122,1,0.115329,,1000,122,1,0.11,,,,,,,,,,
,,,,,1000,123,1,0.123357,,1000,123,1,0.12,,,,,,,,,,
,,,,,1000,123,1,0.116621,,1000,123,1,0.11,,,,,,,,,,
,,,,,1000,124,1,0.130618,,1000,124,1,0.12,,,,,,,,,,
,,,,,1000,124,1,0.117919,,1000,124,1,0.11,,,,,,,,,,
,,,,,1000,125,1,0.126503,,1000,125,1,0.12,,,,,,,,,,
,,,,,1000,125,1,0.120380,,1000,125,1,0.11,,,,,,,,,,
,,,,,1000,126,1,0.129705,,1000,126,1,0.12,,,,,,,,,,
,,,,,1000,126,1,0.121393,,1000,126,1,0.12,,,,,,,,,,
,,,,,1000,127,1,0.130233,,1000,127,1,0.12,,,,,,,,,,
,,,,,1000,127,1,0.124531,,1000,127,1,0.12,,,,,,,,,,
,,,,,1000,128,1,0.130141,,1000,128,1,0.12,,,,,,,,,,
,,,,,1000,128,1,0.120273,,1000,128,1,0.12,,,,,,,,,,
,,,,,2000,1,1,2.642138,,2000,1,4,0.71,,,,,,,,,,
,,,,,2000,1,1,2.585275,,2000,1,4,0.65,,,,,,,,,,
,,,,,2000,1,2,1.340838,,2000,1,8,0.35,,,,,,,,,,
,,,,,2000,1,2,1.305733,,2000,1,8,0.33,,,,,,,,,,
,,,,,2000,1,3,0.903428,,2000,1,12,0.27,,,,,,,,,,
,,,,,2000,1,3,0.869852,,2000,1,12,0.24,,,,,,,,,,
,,,,,2000,1,4,0.663065,,2000,1,16,0.20,,,,,,,,,,
,,,,,2000,1,4,0.652920,,2000,1,16,0.18,,,,,,,,,,
,,,,,2000,1,5,0.571998,,2000,1,20,0.16,,,,,,,,,,
,,,,,2000,1,5,0.526561,,2000,1,20,0.14,,,,,,,,,,
,,,,,2000,1,6,0.467807,,2000,1,24,0.15,,,,,,,,,,
,,,,,2000,1,6,0.443617,,2000,1,24,0.14,,,,,,,,,,
,,,,,2000,1,7,0.411373,,2000,1,28,0.14,,,,,,,,,,
,,,,,2000,1,7,0.386577,,2000,1,28,0.12,,,,,,,,,,
,,,,,2000,1,8,0.377073,,2000,1,32,0.13,,,,,,,,,,
,,,,,2000,1,8,0.335111,,2000,1,32,0.11,,,,,,,,,,
,,,,,2000,1,9,0.326152,,2000,1,36,0.14,,,,,,,,,,
,,,,,2000,1,9,0.301917,,2000,1,36,0.12,,,,,,,,,,
,,,,,2000,1,10,0.291074,,2000,1,40,0.14,,,,,,,,,,
,,,,,2000,1,10,0.273144,,2000,1,40,0.12,,,,,,,,,,
,,,,,2000,1,11,0.282195,,2000,1,44,0.15,,,,,,,,,,
,,,,,2000,1,11,0.258924,,2000,1,44,0.12,,,,,,,,,,
,,,,,2000,1,12,0.265922,,2000,1,48,0.16,,,,,,,,,,
,,,,,2000,1,12,0.237561,,2000,1,48,0.15,,,,,,,,,,
,,,,,2000,1,13,0.250884,,2000,1,52,0.14,,,,,,,,,,
,,,,,2000,1,13,0.231040,,2000,1,52,0.14,,,,,,,,,,
,,,,,2000,1,14,0.229920,,2000,1,56,0.16,,,,,,,,,,
,,,,,2000,1,14,0.217781,,2000,1,56,0.15,,,,,,,,,,
,,,,,2000,1,15,0.218919,,2000,1,60,0.17,,,,,,,,,,
,,,,,2000,1,15,0.210338,,2000,1,60,0.17,,,,,,,,,,
,,,,,2000,1,16,0.179605,,2000,1,64,0.19,,,,,,,,,,
,,,,,2000,1,16,0.173521,,2000,1,64,0.18,,,,,,,,,,
,,,,,2000,1,17,0.195000,,2000,2,2,0.67,,,,,,,,,,
,,,,,2000,1,17,0.181068,,2000,2,2,1.32,,,,,,,,,,
,,,,,2000,1,18,0.159541,,2000,2,4,0.36,,,,,,,,,,
,,,,,2000,1,18,0.153209,,2000,2,4,1.32,,,,,,,,,,
,,,,,2000,1,19,0.156830,,2000,2,6,0.26,,,,,,,,,,
,,,,,2000,1,19,0.146757,,2000,2,6,1.32,,,,,,,,,,
,,,,,2000,1,20,0.144338,,2000,2,8,0.20,,,,,,,,,,
,,,,,2000,1,20,0.137913,,2000,2,8,1.32,,,,,,,,,,
,,,,,2000,1,21,0.155472,,2000,2,10,0.16,,,,,,,,,,
,,,,,2000,1,21,0.153855,,2000,2,10,1.34,,,,,,,,,,
,,,,,2000,1,22,0.170926,,2000,2,12,0.14,,,,,,,,,,
,,,,,2000,1,22,0.157848,,2000,2,12,1.32,,,,,,,,,,
,,,,,2000,1,23,0.172063,,2000,2,14,0.13,,,,,,,,,,
,,,,,2000,1,23,0.145022,,2000,2,14,1.32,,,,,,,,,,
,,,,,2000,1,24,0.126474,,2000,2,16,0.11,,,,,,,,,,
,,,,,2000,1,24,0.123909,,2000,2,16,1.32,,,,,,,,,,
,,,,,2000,1,25,0.116544,,2000,2,18,0.10,,,,,,,,,,
,,,,,2000,1,25,0.116063,,2000,2,18,1.32,,,,,,,,,,
,,,,,2000,1,26,0.141187,,2000,2,20,0.09,,,,,,,,,,
,,,,,2000,1,26,0.140255,,2000,2,20,1.32,,,,,,,,,,
,,,,,2000,1,27,0.117635,,2000,2,22,0.10,,,,,,,,,,
,,,,,2000,1,27,0.111999,,2000,2,22,1.32,,,,,,,,,,
,,,,,2000,1,28,0.123118,,2000,2,24,0.09,,,,,,,,,,
,,,,,2000,1,28,0.120361,,2000,2,24,1.32,,,,,,,,,,
,,,,,2000,1,29,0.139266,,2000,2,26,0.09,,,,,,,,,,
,,,,,2000,1,29,0.136500,,2000,2,26,1.32,,,,,,,,,,
,,,,,2000,1,30,0.138830,,2000,2,28,0.10,,,,,,,,,,
,,,,,2000,1,30,0.122909,,2000,2,28,1.32,,,,,,,,,,
,,,,,2000,1,31,0.120615,,2000,2,30,0.11,,,,,,,,,,
,,,,,2000,1,31,0.118396,,2000,2,30,1.32,,,,,,,,,,
,,,,,2000,1,32,0.122215,,2000,2,32,0.11,,,,,,,,,,
,,,,,2000,1,32,0.116448,,2000,2,32,1.32,,,,,,,,,,
,,,,,2000,1,33,0.144809,,2000,3,4,0.27,,,,,,,,,,
,,,,,2000,1,33,0.130944,,2000,3,4,0.90,,,,,,,,,,
,,,,,2000,1,34,0.143737,,2000,3,8,0.14,,,,,,,,,,
,,,,,2000,1,34,0.122774,,2000,3,8,0.90,,,,,,,,,,
,,,,,2000,1,35,0.107639,,2000,3,12,0.11,,,,,,,,,,
,,,,,2000,1,35,0.104818,,2000,3,12,0.90,,,,,,,,,,
,,,,,2000,1,36,0.123918,,2000,3,16,0.08,,,,,,,,,,
,,,,,2000,1,36,0.126020,,2000,3,16,0.90,,,,,,,,,,
,,,,,2000,1,37,0.122706,,2000,3,20,0.08,,,,,,,,,,
,,,,,2000,1,37,0.116807,,2000,3,20,0.90,,,,,,,,,,
,,,,,2000,1,38,0.126590,,2000,4,1,0.69,,,,,,,,,,
,,,,,2000,1,38,0.125161,,2000,4,1,0.69,,,,,,,,,,
,,,,,2000,1,39,0.116917,,2000,4,2,0.38,,,,,,,,,,
,,,,,2000,1,39,0.112679,,2000,4,2,0.69,,,,,,,,,,
,,,,,2000,1,40,0.119379,,2000,4,3,0.28,,,,,,,,,,
,,,,,2000,1,40,0.117799,,2000,4,3,0.69,,,,,,,,,,
,,,,,2000,1,41,0.140155,,2000,4,4,0.21,,,,,,,,,,
,,,,,2000,1,41,0.137545,,2000,4,4,0.69,,,,,,,,,,
,,,,,2000,1,42,0.136098,,2000,4,5,0.17,,,,,,,,,,
,,,,,2000,1,42,0.129039,,2000,4,5,0.69,,,,,,,,,,
,,,,,2000,1,43,0.151284,,2000,4,6,0.14,,,,,,,,,,
,,,,,2000,1,43,0.136247,,2000,4,6,0.69,,,,,,,,,,
,,,,,2000,1,44,0.149747,,2000,4,7,0.13,,,,,,,,,,
,,,,,2000,1,44,0.133681,,2000,4,7,0.69,,,,,,,,,,
,,,,,2000,1,45,0.150068,,2000,4,8,0.11,,,,,,,,,,
,,,,,2000,1,45,0.136877,,2000,4,8,0.69,,,,,,,,,,
,,,,,2000,1,46,0.143951,,2000,4,9,0.11,,,,,,,,,,
,,,,,2000,1,46,0.134692,,2000,4,9,0.69,,,,,,,,,,
,,,,,2000,1,47,0.151616,,2000,4,10,0.10,,,,,,,,,,
,,,,,2000,1,47,0.139956,,2000,4,10,0.69,,,,,,,,,,
,,,,,2000,1,48,0.158745,,2000,4,11,0.08,,,,,,,,,,
,,,,,2000,1,48,0.158489,,2000,4,11,0.69,,,,,,,,,,
,,,,,2000,1,49,0.175911,,2000,4,12,0.09,,,,,,,,,,
,,,,,2000,1,49,0.161852,,2000,4,12,0.69,,,,,,,,,,
,,,,,2000,1,50,0.135451,,2000,4,13,0.09,,,,,,,,,,
,,,,,2000,1,50,0.131500,,2000,4,13,0.69,,,,,,,,,,
,,,,,2000,1,51,0.139628,,2000,4,14,0.08,,,,,,,,,,
,,,,,2000,1,51,0.136588,,2000,4,14,0.69,,,,,,,,,,
,,,,,2000,1,52,0.153663,,2000,4,15,0.08,,,,,,,,,,
,,,,,2000,1,52,0.147420,,2000,4,15,0.69,,,,,,,,,,
,,,,,2000,1,53,0.170810,,2000,4,16,0.07,,,,,,,,,,
,,,,,2000,1,53,0.162657,,2000,4,16,0.69,,,,,,,,,,
,,,,,2000,1,54,0.147334,,2000,5,4,0.18,,,,,,,,,,
,,,,,2000,1,54,0.145116,,2000,5,4,0.56,,,,,,,,,,
,,,,,2000,1,55,0.148906,,2000,5,8,0.09,,,,,,,,,,
,,,,,2000,1,55,0.145655,,2000,5,8,0.56,,,,,,,,,,
,,,,,2000,1,56,0.153267,,2000,5,12,0.08,,,,,,,,,,
,,,,,2000,1,56,0.148730,,2000,5,12,0.56,,,,,,,,,,
,,,,,2000,1,57,0.155315,,2000,6,2,0.26,,,,,,,,,,
,,,,,2000,1,57,0.152424,,2000,6,2,0.48,,,,,,,,,,
,,,,,2000,1,58,0.178655,,2000,6,4,0.15,,,,,,,,,,
,,,,,2000,1,58,0.171279,,2000,6,4,0.48,,,,,,,,,,
,,,,,2000,1,59,0.206179,,2000,6,6,0.10,,,,,,,,,,
,,,,,2000,1,59,0.199485,,2000,6,6,0.48,,,,,,,,,,
,,,,,2000,1,60,0.168497,,2000,6,8,0.08,,,,,,,,,,
,,,,,2000,1,60,0.162328,,2000,6,8,0.48,,,,,,,,,,
,,,,,2000,1,61,0.192461,,2000,6,10,0.07,,,,,,,,,,
,,,,,2000,1,61,0.188133,,2000,6,10,0.48,,,,,,,,,,
,,,,,2000,1,62,0.164626,,2000,7,4,0.14,,,,,,,,,,
,,,,,2000,1,62,0.160609,,2000,7,4,0.42,,,,,,,,,,
,,,,,2000,1,63,0.208207,,2000,7,8,0.08,,,,,,,,,,
,,,,,2000,1,63,0.196586,,2000,7,8,0.43,,,,,,,,,,
,,,,,2000,1,64,0.171240,,2000,8,1,0.39,,,,,,,,,,
,,,,,2000,1,64,0.167180,,2000,8,1,0.38,,,,,,,,,,
,,,,,2000,1,65,0.209921,,2000,8,2,0.23,,,,,,,,,,
,,,,,2000,1,65,0.191196,,2000,8,2,0.38,,,,,,,,,,
,,,,,2000,1,66,0.179169,,2000,8,3,0.17,,,,,,,,,,
,,,,,2000,1,66,0.174228,,2000,8,3,0.38,,,,,,,,,,
,,,,,2000,1,67,0.225699,,2000,8,4,0.12,,,,,,,,,,
,,,,,2000,1,67,0.210703,,2000,8,4,0.38,,,,,,,,,,
,,,,,2000,1,68,0.184064,,2000,8,5,0.10,,,,,,,,,,
,,,,,2000,1,68,0.181560,,2000,8,5,0.38,,,,,,,,,,
,,,,,2000,1,69,0.242739,,2000,8,6,0.09,,,,,,,,,,
,,,,,2000,1,69,0.226099,,2000,8,6,0.38,,,,,,,,,,
,,,,,2000,1,70,0.190814,,2000,8,7,0.08,,,,,,,,,,
,,,,,2000,1,70,0.185638,,2000,8,7,0.39,,,,,,,,,,
,,,,,2000,1,71,0.191936,,2000,8,8,0.08,,,,,,,,,,
,,,,,2000,1,71,0.187634,,2000,8,8,0.38,,,,,,,,,,
,,,,,2000,1,72,0.196484,,2000,9,4,0.11,,,,,,,,,,
,,,,,2000,1,72,0.190002,,2000,9,4,0.36,,,,,,,,,,
,,,,,2000,1,73,0.204784,,2000,10,2,0.21,,,,,,,,,,
,,,,,2000,1,73,0.196998,,2000,10,2,0.33,,,,,,,,,,
,,,,,2000,1,74,0.199665,,2000,10,4,0.11,,,,,,,,,,
,,,,,2000,1,74,0.193066,,2000,10,4,0.32,,,,,,,,,,
,,,,,2000,1,75,0.228527,,2000,10,6,0.09,,,,,,,,,,
,,,,,2000,1,75,0.228220,,2000,10,6,0.32,,,,,,,,,,
,,,,,2000,1,76,0.204929,,2000,11,4,0.09,,,,,,,,,,
,,,,,2000,1,76,0.201097,,2000,11,4,0.31,,,,,,,,,,
,,,,,2000,1,77,0.268333,,2000,12,1,0.29,,,,,,,,,,
,,,,,2000,1,77,0.251749,,2000,12,1,0.28,,,,,,,,,,
,,,,,2000,1,78,0.238111,,2000,12,2,0.18,,,,,,,,,,
,,,,,2000,1,78,0.229061,,2000,12,2,0.28,,,,,,,,,,
,,,,,2000,1,79,0.211229,,2000,12,3,0.12,,,,,,,,,,
,,,,,2000,1,79,0.209473,,2000,12,3,0.28,,,,,,,,,,
,,,,,2000,1,80,0.213300,,2000,12,4,0.10,,,,,,,,,,
,,,,,2000,1,80,0.208481,,2000,12,4,0.28,,,,,,,,,,
,,,,,2000,1,81,0.240097,,2000,12,5,0.09,,,,,,,,,,
,,,,,2000,1,81,0.239611,,2000,12,5,0.29,,,,,,,,,,
,,,,,2000,1,82,0.213440,,2000,13,4,0.10,,,,,,,,,,
,,,,,2000,1,82,0.208359,,2000,13,4,0.27,,,,,,,,,,
,,,,,2000,1,83,0.215752,,2000,14,2,0.15,,,,,,,,,,
,,,,,2000,1,83,0.208957,,2000,14,2,0.26,,,,,,,,,,
,,,,,2000,1,84,0.224478,,2000,14,4,0.10,,,,,,,,,,
,,,,,2000,1,84,0.219113,,2000,14,4,0.26,,,,,,,,,,
,,,,,2000,1,85,0.227284,,2000,15,4,0.10,,,,,,,,,,
,,,,,2000,1,85,0.222272,,2000,15,4,0.25,,,,,,,,,,
,,,,,2000,1,86,0.229672,,2000,16,1,0.24,,,,,,,,,,
,,,,,2000,1,86,0.222914,,2000,16,1,0.24,,,,,,,,,,
,,,,,2000,1,87,0.308735,,2000,16,2,0.14,,,,,,,,,,
,,,,,2000,1,87,0.293271,,2000,16,2,0.24,,,,,,,,,,
,,,,,2000,1,88,0.237154,,2000,16,3,0.11,,,,,,,,,,
,,,,,2000,1,88,0.231360,,2000,16,3,0.24,,,,,,,,,,
,,,,,2000,1,89,0.262639,,2000,16,4,0.10,,,,,,,,,,
,,,,,2000,1,89,0.256762,,2000,16,4,0.24,,,,,,,,,,
,,,,,2000,1,90,0.241399,,2000,18,2,0.13,,,,,,,,,,
,,,,,2000,1,90,0.236051,,2000,18,2,0.22,,,,,,,,,,
,,,,,2000,1,91,0.309789,,2000,20,1,0.21,,,,,,,,,,
,,,,,2000,1,91,0.299346,,2000,20,1,0.21,,,,,,,,,,
,,,,,2000,1,92,0.290969,,2000,20,2,0.13,,,,,,,,,,
,,,,,2000,1,92,0.283286,,2000,20,2,0.21,,,,,,,,,,
,,,,,2000,1,93,0.266545,,2000,20,3,0.11,,,,,,,,,,
,,,,,2000,1,93,0.263027,,2000,20,3,0.21,,,,,,,,,,
,,,,,2000,1,94,0.250863,,2000,22,2,0.13,,,,,,,,,,
,,,,,2000,1,94,0.243696,,2000,22,2,0.20,,,,,,,,,,
,,,,,2000,1,95,0.252824,,2000,24,1,0.20,,,,,,,,,,
,,,,,2000,1,95,0.246274,,2000,24,1,0.19,,,,,,,,,,
,,,,,2000,1,96,0.296521,,2000,24,2,0.12,,,,,,,,,,
,,,,,2000,1,96,0.293694,,2000,24,2,0.20,,,,,,,,,,
,,,,,2000,1,97,0.294659,,2000,26,2,0.13,,,,,,,,,,
,,,,,2000,1,97,0.287495,,2000,26,2,0.19,,,,,,,,,,
,,,,,2000,1,98,0.280692,,2000,28,1,0.19,,,,,,,,,,
,,,,,2000,1,98,0.268965,,2000,28,1,0.19,,,,,,,,,,
,,,,,2000,1,99,0.265088,,2000,28,2,0.14,,,,,,,,,,
,,,,,2000,1,99,0.256081,,2000,28,2,0.19,,,,,,,,,,
,,,,,2000,1,100,0.266679,,2000,30,2,0.14,,,,,,,,,,
,,,,,2000,1,100,0.260482,,2000,30,2,0.20,,,,,,,,,,
,,,,,2000,1,101,0.271138,,2000,32,1,0.21,,,,,,,,,,
,,,,,2000,1,101,0.263258,,2000,32,1,0.21,,,,,,,,,,
,,,,,2000,1,102,0.273335,,2000,32,2,0.14,,,,,,,,,,
,,,,,2000,1,102,0.265820,,2000,32,2,0.20,,,,,,,,,,
,,,,,2000,1,103,0.293734,,2000,36,1,0.20,,,,,,,,,,
,,,,,2000,1,103,0.290288,,2000,36,1,0.20,,,,,,,,,,
,,,,,2000,1,104,0.288792,,2000,40,1,0.22,,,,,,,,,,
,,,,,2000,1,104,0.269408,,2000,40,1,0.22,,,,,,,,,,
,,,,,2000,1,105,0.279984,,2000,44,1,0.23,,,,,,,,,,
,,,,,2000,1,105,0.272420,,2000,44,1,0.23,,,,,,,,,,
,,,,,2000,1,106,0.358403,,2000,48,1,0.24,,,,,,,,,,
,,,,,2000,1,106,0.335115,,2000,48,1,0.23,,,,,,,,,,
,,,,,2000,1,107,0.334323,,2000,52,1,0.29,,,,,,,,,,
,,,,,2000,1,107,0.316998,,2000,52,1,0.28,,,,,,,,,,
,,,,,2000,1,108,0.315106,,2000,56,1,0.29,,,,,,,,,,
,,,,,2000,1,108,0.316743,,2000,56,1,0.29,,,,,,,,,,
,,,,,2000,1,109,0.294279,,2000,60,1,0.31,,,,,,,,,,
,,,,,2000,1,109,0.286250,,2000,60,1,0.30,,,,,,,,,,
,,,,,2000,1,110,0.302413,,2000,64,1,0.32,,,,,,,,,,
,,,,,2000,1,110,0.289232,,2000,64,1,0.31,,,,,,,,,,
,,,,,2000,1,111,0.298551,,3000,1,4,2.24,,,,,,,,,,
,,,,,2000,1,111,0.291251,,3000,1,4,2.24,,,,,,,,,,
,,,,,2000,1,112,0.364168,,3000,1,8,1.14,,,,,,,,,,
,,,,,2000,1,112,0.345444,,3000,1,8,1.14,,,,,,,,,,
,,,,,2000,1,113,0.351491,,3000,1,12,0.78,,,,,,,,,,
,,,,,2000,1,113,0.336156,,3000,1,12,0.76,,,,,,,,,,
,,,,,2000,1,114,0.306180,,3000,1,16,0.63,,,,,,,,,,
,,,,,2000,1,114,0.297361,,3000,1,16,0.60,,,,,,,,,,
,,,,,2000,1,115,0.309335,,3000,1,20,0.53,,,,,,,,,,
,,,,,2000,1,115,0.300771,,3000,1,20,0.51,,,,,,,,,,
,,,,,2000,1,116,0.318293,,3000,1,24,0.43,,,,,,,,,,
,,,,,2000,1,116,0.304305,,3000,1,24,0.39,,,,,,,,,,
,,,,,2000,1,117,0.320202,,3000,1,28,0.37,,,,,,,,,,
,,,,,2000,1,117,0.304838,,3000,1,28,0.36,,,,,,,,,,
,,,,,2000,1,118,0.396140,,3000,1,32,0.41,,,,,,,,,,
,,,,,2000,1,118,0.382724,,3000,1,32,0.37,,,,,,,,,,
,,,,,2000,1,119,0.372423,,3000,1,36,0.34,,,,,,,,,,
,,,,,2000,1,119,0.370768,,3000,1,36,0.33,,,,,,,,,,
,,,,,2000,1,120,0.372311,,3000,1,40,0.31,,,,,,,,,,
,,,,,2000,1,120,0.359912,,3000,1,40,0.30,,,,,,,,,,
,,,,,2000,1,121,0.357209,,3000,1,44,0.30,,,,,,,,,,
,,,,,2000,1,121,0.345161,,3000,1,44,0.30,,,,,,,,,,
,,,,,2000,1,122,0.334005,,3000,1,48,0.36,,,,,,,,,,
,,,,,2000,1,122,0.323271,,3000,1,48,0.35,,,,,,,,,,
,,,,,2000,1,123,0.328422,,3000,1,52,0.35,,,,,,,,,,
,,,,,2000,1,123,0.312533,,3000,1,52,0.33,,,,,,,,,,
,,,,,2000,1,124,0.328682,,3000,1,56,0.36,,,,,,,,,,
,,,,,2000,1,124,0.314432,,3000,1,56,0.35,,,,,,,,,,
,,,,,2000,1,125,0.332010,,3000,1,60,0.38,,,,,,,,,,
,,,,,2000,1,125,0.316631,,3000,1,60,0.38,,,,,,,,,,
,,,,,2000,1,126,0.402358,,3000,1,64,0.51,,,,,,,,,,
,,,,,2000,1,126,0.386833,,3000,1,64,0.50,,,,,,,,,,
,,,,,2000,1,127,0.389936,,3000,2,2,2.32,,,,,,,,,,
,,,,,2000,1,127,0.379482,,3000,2,2,4.47,,,,,,,,,,
,,,,,2000,1,128,0.346869,,3000,2,4,1.20,,,,,,,,,,
,,,,,2000,1,128,0.331125,,3000,2,4,4.46,,,,,,,,,,
,,,,,2000,2,1,1.348463,,3000,2,6,0.82,,,,,,,,,,
,,,,,2000,2,1,1.346803,,3000,2,6,4.46,,,,,,,,,,
,,,,,2000,2,2,0.707139,,3000,2,8,0.65,,,,,,,,,,
,,,,,2000,2,2,1.350230,,3000,2,8,4.46,,,,,,,,,,
,,,,,2000,2,3,0.477099,,3000,2,10,0.52,,,,,,,,,,
,,,,,2000,2,3,1.349969,,3000,2,10,4.46,,,,,,,,,,
,,,,,2000,2,4,0.378423,,3000,2,12,0.45,,,,,,,,,,
,,,,,2000,2,4,1.349502,,3000,2,12,4.46,,,,,,,,,,
,,,,,2000,2,5,0.297663,,3000,2,14,0.40,,,,,,,,,,
,,,,,2000,2,5,1.348938,,3000,2,14,4.46,,,,,,,,,,
,,,,,2000,2,6,0.255127,,3000,2,16,0.38,,,,,,,,,,
,,,,,2000,2,6,1.348290,,3000,2,16,4.46,,,,,,,,,,
,,,,,2000,2,7,0.220132,,3000,2,18,0.36,,,,,,,,,,
,,,,,2000,2,7,1.348252,,3000,2,18,4.46,,,,,,,,,,
,,,,,2000,2,8,0.195075,,3000,2,20,0.35,,,,,,,,,,
,,,,,2000,2,8,1.347859,,3000,2,20,4.46,,,,,,,,,,
,,,,,2000,2,9,0.179673,,3000,2,22,0.36,,,,,,,,,,
,,,,,2000,2,9,1.360174,,3000,2,22,4.46,,,,,,,,,,
,,,,,2000,2,10,0.161441,,3000,2,24,0.24,,,,,,,,,,
,,,,,2000,2,10,1.348914,,3000,2,24,4.46,,,,,,,,,,
,,,,,2000,2,11,0.152146,,3000,2,26,0.24,,,,,,,,,,
,,,,,2000,2,11,1.348741,,3000,2,26,4.46,,,,,,,,,,
,,,,,2000,2,12,0.141308,,3000,2,28,0.23,,,,,,,,,,
,,,,,2000,2,12,1.348228,,3000,2,28,4.46,,,,,,,,,,
,,,,,2000,2,13,0.140906,,3000,2,30,0.21,,,,,,,,,,
,,,,,2000,2,13,1.347797,,3000,2,30,4.46,,,,,,,,,,
,,,,,2000,2,14,0.138406,,3000,2,32,0.25,,,,,,,,,,
,,,,,2000,2,14,1.347831,,3000,2,32,4.46,,,,,,,,,,
,,,,,2000,2,15,0.133791,,3000,3,4,0.81,,,,,,,,,,
,,,,,2000,2,15,1.348052,,3000,3,4,3.00,,,,,,,,,,
,,,,,2000,2,16,0.105490,,3000,3,8,0.45,,,,,,,,,,
,,,,,2000,2,16,1.361405,,3000,3,8,3.00,,,,,,,,,,
,,,,,2000,2,17,0.105966,,3000,3,12,0.31,,,,,,,,,,
,,,,,2000,2,17,1.348118,,3000,3,12,3.00,,,,,,,,,,
,,,,,2000,2,18,0.099970,,3000,3,16,0.27,,,,,,,,,,
,,,,,2000,2,18,1.347658,,3000,3,16,3.00,,,,,,,,,,
,,,,,2000,2,19,0.094466,,3000,3,20,0.28,,,,,,,,,,
,,,,,2000,2,19,1.348031,,3000,3,20,3.00,,,,,,,,,,
,,,,,2000,2,20,0.088725,,3000,4,1,2.28,,,,,,,,,,
,,,,,2000,2,20,1.348292,,3000,4,1,2.27,,,,,,,,,,
,,,,,2000,2,21,0.088815,,3000,4,2,1.21,,,,,,,,,,
,,,,,2000,2,21,1.348128,,3000,4,2,2.27,,,,,,,,,,
,,,,,2000,2,22,0.090358,,3000,4,3,0.81,,,,,,,,,,
,,,,,2000,2,22,1.347637,,3000,4,3,2.27,,,,,,,,,,
,,,,,2000,2,23,0.094775,,3000,4,4,0.62,,,,,,,,,,
,,,,,2000,2,23,1.347804,,3000,4,4,2.27,,,,,,,,,,
,,,,,2000,2,24,0.088054,,3000,4,5,0.51,,,,,,,,,,
,,,,,2000,2,24,1.347890,,3000,4,5,2.27,,,,,,,,,,
,,,,,2000,2,25,0.082554,,3000,4,6,0.43,,,,,,,,,,
,,,,,2000,2,25,1.347999,,3000,4,6,2.27,,,,,,,,,,
,,,,,2000,2,26,0.089717,,3000,4,7,0.37,,,,,,,,,,
,,,,,2000,2,26,1.347872,,3000,4,7,2.27,,,,,,,,,,
,,,,,2000,2,27,0.087669,,3000,4,8,0.33,,,,,,,,,,
,,,,,2000,2,27,1.348328,,3000,4,8,2.27,,,,,,,,,,
,,,,,2000,2,28,0.097279,,3000,4,9,0.31,,,,,,,,,,
,,,,,2000,2,28,1.348185,,3000,4,9,2.27,,,,,,,,,,
,,,,,2000,2,29,0.100328,,3000,4,10,0.31,,,,,,,,,,
,,,,,2000,2,29,1.348231,,3000,4,10,2.26,,,,,,,,,,
,,,,,2000,2,30,0.105241,,3000,4,11,0.29,,,,,,,,,,
